Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
109920,-0.08668708,0.530638815,0.999245477,-0.385500432,0.0986154,0.085155074,-0.214070285,0.31619128,1.816784328,-1.30832183,1.570048195,-2.950586476,-0.068757306,0.409452128,-0.886111466,1.246493387,0.702175497,1.697616347,-0.570423767,-0.214293666,-0.01450493,0.158070296,0.206947273,0.570685262,-1.574023146,0.077738296,0.210959901,0.273983143,11.61,0
109922,-0.286348434,1.039513113,-0.800422935,-0.30563654,1.681391363,-1.044712032,1.084979453,-0.604509885,1.788681779,-0.74359662,0.328713015,-2.701873011,1.405449969,0.191796144,-0.890761526,-0.238197164,1.143901164,0.241086803,-0.465163466,-0.229963385,-0.326118234,-0.297007506,-0.106790073,0.436767561,-0.733715389,-0.693524898,-0.10851014,-0.048086141,12.4,0
109924,-0.97773609,-0.080719859,0.713430051,-2.09221146,0.769239034,-0.025713855,0.456419025,-0.15661217,-0.469458047,-0.243241328,1.275534121,-3.230605207,1.682377148,1.457104219,-1.212622631,1.289781612,0.332581269,-0.076080508,0.735485619,0.123405098,0.308478623,0.907913311,-0.613830667,0.09958654,1.051851421,0.136397252,-0.146493529,0.044260025,92.7,0
109925,-0.457418996,0.638250707,1.938747856,-0.463739988,0.555520597,0.5462343,0.295918622,0.033347338,1.577754608,-0.917622978,0.712585714,-3.142028281,0.131516063,1.706817116,0.157778911,0.312482621,-0.25240178,1.568647888,1.249322759,0.001429918,-0.347808859,-0.654554343,-0.431468373,-1.246270777,0.32340864,-0.674880219,-0.095598749,-0.170405385,2.12,0
109925,1.986817431,0.144983936,-1.169517242,1.379122909,0.494471733,-0.277017079,0.112147712,-0.209357795,1.761242306,-0.161297934,-0.256609766,-2.481812224,1.174468962,1.873535366,-0.6080465,-0.107919741,0.258296123,-0.210945082,-0.350376402,-0.271047865,-0.407293709,-0.902308688,0.287712511,0.275478542,-0.06683568,-0.952432189,-0.024749025,-0.042496905,29,0
109927,-0.497574929,0.896986349,2.422950204,-0.126636455,0.234087564,-0.250433626,0.583504194,-0.30460888,1.368764015,-1.172806439,0.473561798,-2.073406263,2.619127849,1.064056385,0.541767446,-0.379424656,0.299188273,0.313299015,0.463129904,0.115398515,-0.292734596,-0.331790348,-0.30989172,-0.090314292,0.28209212,-0.727998569,-0.070219378,-0.144253749,2.12,0
109928,1.899148094,0.378995427,-0.037750694,3.649826506,0.564350048,1.553547584,-0.724882947,0.257157397,0.644015462,1.133981922,0.635866242,-1.720590423,3.00539634,1.049075964,-2.045355954,1.577043291,-0.845182532,1.037717019,-1.350570948,-0.1800838,0.079344941,0.59366612,0.063926123,-0.19234127,-0.063812613,0.045553893,-0.012291683,-0.047905495,5.29,0
109937,-0.560508165,0.942039652,2.217070262,-0.097583311,-0.028936874,-0.336911285,0.347928249,-0.052698061,1.377530086,-1.349632806,0.105972915,-2.561302864,1.652479834,1.462435168,0.578165353,-0.171903558,0.381021416,0.572642332,0.56081179,-0.0187363,-0.264690336,-0.473867524,-0.277591935,-0.129026683,0.29671435,-0.697507607,0.084373731,0.076025555,2.12,0
109939,1.840449025,-0.383236635,-0.438094986,0.241127298,0.332358927,1.457960763,-0.901582486,0.458291954,2.672216478,-0.776759276,0.772009665,-1.944939168,1.372110718,1.674392192,1.484039903,-0.942377801,1.155515682,-1.487224955,-1.749678742,-0.434038426,-0.178920226,0.007118498,0.447263856,-1.837137639,-0.66431743,-0.810492814,0.101112184,-0.05265789,2.12,0
109939,-0.908465084,0.484838663,2.45986847,-1.023636146,0.444557665,-0.366165065,0.450251423,-0.038923174,1.569482864,-1.346158779,1.763779984,-2.321647808,0.438555212,1.569121869,-0.779344301,0.429125077,-0.342518874,0.855473797,-0.695480239,-0.134049104,-0.250541333,-0.474761861,-0.2843237,-0.131573132,0.372065872,-0.968985552,-0.137054653,-0.167700031,3.2,0
109943,-0.140430948,2.340588906,-1.082707936,4.802222761,1.547968588,1.721115564,-0.081838223,0.942153132,-0.747801771,0.465476947,2.651300905,-2.654203377,1.425051849,-0.521532008,0.016911437,0.099507723,3.745626985,0.311227265,-0.200358872,0.170897398,-0.435776721,-0.772990737,0.26828941,-1.783132934,-0.892372943,0.118643784,0.32273098,0.035891328,10.04,0
109945,2.059240464,0.000375679,-1.655658297,0.455339691,0.496957289,-0.763470139,0.303975199,-0.359394203,1.474657656,-0.089360042,1.292750715,-1.759827186,1.267333964,2.067176029,-1.821747553,-0.250443186,0.252432038,0.108650816,0.461864787,-0.247061005,-0.16087357,-0.072151129,0.010244777,-0.498226593,0.1762299,0.531730696,-0.131760551,-0.096614258,16.98,0
109947,-0.547688148,0.723335672,2.443093939,-0.206019826,0.096754288,-0.014927183,0.365071539,-0.064703448,1.364995282,-0.95330762,1.95288949,-2.276120701,0.791358249,1.609662784,0.024774785,-0.126518307,0.177851825,0.99321643,0.73254585,0.013012445,-0.255362756,-0.345343154,-0.291167714,-0.106483132,0.182251431,-0.744896439,-0.08522557,-0.157288416,2.12,0
109947,-0.697298076,0.661560838,0.348271728,-2.372425874,0.658880231,-1.356637573,1.191449055,-0.440099301,1.687086996,-1.773865524,1.915493855,-1.563827667,1.01453617,1.970061487,-1.429318103,-1.211319468,0.629936389,0.269541027,1.039123788,-0.238070078,-0.106382107,0.03467861,-0.491035304,0.072188222,1.210386551,-0.088181555,-0.38789613,-0.106640904,9.85,0
109950,1.910312391,1.293995256,-1.498642161,4.377695098,1.006921702,-0.745253709,0.365352906,-0.248486207,0.234218386,-0.055935551,0.519640351,-3.295656834,1.253394193,-1.025969243,-1.31370239,1.663137132,2.139192852,0.710693978,-1.921406263,-0.274485105,-0.581973163,-1.405639845,0.319727691,-0.410578241,-0.27822442,-0.377513169,-0.031669862,0.010443188,5.51,0
109951,1.934737956,-0.274093626,-0.109572944,0.467657764,-0.71266569,-0.543524403,-0.683356226,0.002225078,2.474792871,-0.405508552,1.861199651,-1.746148927,0.755688234,1.885537751,-0.283409961,0.402870588,-0.091139407,0.858256664,-0.092624217,-0.320101498,-0.216070355,-0.332862635,0.367419818,-0.066266586,-0.465480084,-0.985962827,0.021669285,-0.042916826,9.7,0
109951,-0.88755889,0.177722968,1.69039987,-0.970447315,0.850746203,-0.399646063,0.004672134,0.185160879,1.595370294,-1.399996987,1.251152276,-2.082908487,0.994062743,1.694777374,-0.932133475,0.633697406,-0.492636477,1.002260675,-0.600009634,-0.13712977,-0.13670119,-0.348714356,-0.058984503,-0.607352442,-0.221160397,-1.040451934,0.112295494,0.13934426,2.12,0
109951,-0.35998575,1.171370406,-0.036014611,-1.021126208,1.853069532,-0.231842052,1.121803365,-0.198194171,0.866316592,-1.7663844,-0.625979811,-2.688507968,2.396410192,0.275581006,-1.272824377,0.703825314,0.543589668,0.289048183,-0.437254842,-0.080382997,-0.48845388,-1.163215065,-0.203852218,-0.457655191,-0.086888103,0.078337132,0.029886243,0.147957726,1.98,0
109952,0.219528388,0.119255761,0.525103037,0.575673205,0.246115925,0.346694317,-0.178468719,-0.076975895,-0.431164897,0.681582157,1.505598225,-1.931021163,2.44840676,1.536464312,-1.040053951,-3.055929474,1.67599197,1.944767435,2.090793787,-0.117252661,-0.175380227,0.489632687,-0.069618199,0.741023115,-0.721024783,0.988979027,0.191666298,0.197458111,11.5,0
109954,1.912679772,-0.369073006,-1.701139188,0.679789011,0.748985265,1.631699831,-1.062981931,0.527586707,0.886474713,-0.192848621,1.878924213,-2.870003216,0.604918734,-0.351212152,-0.094597161,-1.076970204,2.458965083,2.099175653,-2.291695735,-0.713904537,-0.507497084,-0.624032959,0.259641954,-1.299005588,-0.373175708,-0.625880439,0.095650341,-0.008303083,29,0
109957,-0.630127488,0.614478609,2.050259414,-0.531605541,1.064617654,1.7945042,0.22900679,0.316205071,1.249540242,-1.115112452,2.066207233,-1.750028612,1.887644071,1.442511101,0.683219539,-0.776448876,0.628193137,-0.148440872,-0.001983891,0.03311014,-0.210529438,-0.080188072,-0.293125859,-1.729114431,0.116616757,-0.616934649,-0.036107631,-0.171879345,11.27,0
109958,-1.505697175,-0.271058291,-0.653305892,0.350844245,0.178006697,-0.856010716,2.306527683,-1.030582628,1.579814519,-0.94230463,0.475239904,-3.397364202,0.96122133,0.37265039,0.253033615,0.124934798,0.9940119,1.024545281,-0.122663127,-1.10416391,-0.205043864,1.041459392,0.566184295,-0.050178507,-0.327710092,-0.188619418,0.214544012,-0.256077152,313.12,0
109958,-0.416955847,0.734218576,1.947870488,-0.344033635,0.531913459,0.212348783,0.441140276,-0.151043053,1.742296403,-1.104452206,-0.845350697,-3.49282542,0.818768373,1.391338971,0.788327886,0.075478382,-0.021563772,0.985055804,0.94020117,0.028086371,-0.389797457,-0.709517859,-0.421266687,-1.135148304,0.368668787,-0.662009461,-0.087740495,-0.158501454,2.12,0
109958,-1.372595534,1.356917685,0.458735666,-0.969365399,-1.024400351,1.444740997,-2.839515133,-5.961783822,3.357128203,-0.680079525,0.733542288,-2.34333807,-1.131995189,2.063388189,-0.973716623,0.776410981,0.198342924,1.492735296,-0.796154069,-1.732850408,6.060711675,-1.964558522,0.696919966,-0.713122581,0.167162109,-0.690772669,0.521286759,0.342022792,19.51,0
109959,-4.890389501,-12.75581985,-4.848971928,1.04803565,-4.639199899,0.606214675,3.929568779,-1.132287554,2.06585681,-2.286420673,-0.087796571,-1.998479431,2.044255228,2.166399409,0.180904055,-1.719619918,1.054429207,1.896518221,-1.013693358,6.795882557,1.297427187,-3.657670987,-2.688594348,0.777147078,-1.865252727,-1.119640144,-0.677525296,0.600393921,3669.42,0
109959,-0.49351598,0.805920228,2.367840618,-0.131224781,0.158565592,-0.23939531,0.498480023,-0.230158751,1.559989541,-1.136546883,0.200608851,-2.751368806,1.40043563,1.304820542,0.68198478,-0.301131634,0.343921243,0.487318995,0.49799637,0.038808785,-0.311520913,-0.445584334,-0.303825293,-0.194584119,0.249842405,-0.719504096,-0.078359282,-0.147612127,2.12,0
109960,0.004421639,1.407025536,0.376941691,2.296647709,2.151621599,0.274688334,1.300521565,-0.358004426,-0.3398387,0.583443532,-0.997094579,-3.316207903,2.070387879,1.406334441,-1.885640094,1.187577019,-0.957743744,0.340110189,-2.425603408,-0.215478402,0.153248684,0.768624855,-0.166878458,0.015505308,-0.774482106,-0.224771846,0.012135665,0.030345572,0.36,0
109965,-0.493869632,0.770981423,2.357813115,-0.126538363,0.11552475,-0.250869626,0.465759877,-0.202759853,1.633013523,-1.122381986,0.118363058,-3.007862235,0.918158689,1.400799634,0.734898828,-0.278509002,0.371480665,0.546488581,0.501252506,0.007909053,-0.317065928,-0.485081713,-0.298036545,-0.207788444,0.233524304,-0.717887952,-0.081512044,-0.148647903,2.12,0
109966,-1.199577217,1.926593012,-1.40287606,-0.133599817,0.687658499,0.103144934,-0.091064774,0.774564876,1.302995668,-1.216816905,0.836381263,-2.286016347,1.534081087,1.059842251,0.750572255,-0.718100464,2.440293616,-0.370958958,-1.546804784,-0.427978058,0.360149503,1.137427109,0.054665838,-1.17866427,-0.587713485,-0.138245414,-0.518113378,0.041412563,0.79,0
109966,-0.461300057,-0.52961082,0.996185095,-2.508413731,0.420847407,0.601764385,0.400421911,-0.294502495,-1.576068459,0.611201721,1.119006223,-2.927331537,2.971536619,0.856189454,-1.708376315,-0.710562064,0.823267758,0.571958822,0.929705627,0.169011352,-0.555777372,-1.030084051,-0.10858142,-0.30102757,0.567370308,-0.265121182,-0.193741329,-0.176767658,106.09,0
109967,-0.554432005,0.713561977,2.437284166,-0.191524575,0.04246479,-0.088167682,0.417142766,-0.098807971,1.349728042,-0.955430717,1.924497609,-2.251370552,0.878352202,1.588935792,-0.0317502,-0.072493273,0.119240022,1.07270198,0.79825445,0.044332621,-0.254317743,-0.361166599,-0.276265865,-0.045783317,0.202693439,-0.751144947,-0.091031252,-0.155794737,11.27,0
109969,1.931755414,-0.27411432,-0.109900899,0.468263599,-0.708065405,-0.541320224,-0.67659856,-0.00209655,2.464175949,-0.408263358,1.872971544,-1.709442342,0.82486485,1.872181894,-0.290771606,0.399845858,-0.095029921,0.850125539,-0.093590822,-0.312490008,-0.214326898,-0.328048779,0.365209057,-0.064299694,-0.463725392,-0.986361149,0.021823033,-0.042495493,11.27,0
109971,-0.77508252,1.111758128,1.332642286,0.136761611,0.420773557,-0.823975952,0.762578555,-0.204821006,0.953379803,-0.61545443,-0.010212037,-3.248861719,0.418451545,1.860211088,-0.143741395,-0.576916905,0.932515116,-0.169708959,1.067702484,0.056275578,-0.482625585,-1.069916117,-0.272014146,-0.029201427,0.328561441,0.470598579,0.080183433,0.098240266,4.49,0
109972,2.067883094,0.157528609,-1.551193851,0.661370677,0.299087782,-0.930068894,-0.009883176,-0.235097249,2.008652073,-0.703381144,0.205124502,-3.158239041,0.121906961,0.907961242,-0.368025998,0.330619043,1.332674586,0.124192791,-0.178907848,-0.300902881,-0.52577562,-1.240527905,0.382270523,0.534836842,-0.348249161,0.131810149,-0.099696523,-0.039018473,2.69,0
109975,-1.280616521,-0.744520848,0.452741806,-0.000551771,1.521770617,-1.656297511,0.790228024,-0.533587818,1.548532163,-0.391429537,0.160344052,-2.391447867,1.80355486,1.246344836,-1.01102314,-0.155935973,0.167397998,-0.472126297,-0.150067501,-0.241770662,-0.553750487,-0.591284308,1.393685943,-0.045455288,-0.207535796,0.116213318,0.127089763,-0.292234012,9.28,0
109975,-0.560437193,0.664131146,0.765818292,-1.2363247,2.462498326,4.180062565,-0.28571977,1.058958011,1.210205323,-1.336933624,0.932458053,-2.511349786,1.514931865,1.655394811,0.988945355,-0.262580454,0.31415818,0.426616197,0.412846882,0.053562723,-0.264538832,-0.584874436,-0.235938728,0.597671493,0.325737122,-0.678593261,0.104778663,0.069620442,2.12,0
109976,2.008866439,0.38833757,-1.800185636,1.249450249,0.917976954,-0.726481302,0.594323888,-0.381425858,0.859154676,0.160068816,1.900135032,-1.691527928,1.438825093,2.436590519,-1.212134153,-0.226253699,0.033128212,0.375287698,-0.30385199,-0.259140039,0.028107555,0.33406384,0.012568624,0.702104767,0.428346258,-0.580400574,-0.070516712,-0.069906648,19.99,0
109978,2.120422762,0.170928237,-1.418552502,0.156526557,0.89699243,0.005442993,0.143883204,-0.334841232,1.250171357,-0.206100962,1.143776412,-0.38971204,4.569008959,1.285279949,-1.595208701,0.333812334,-0.458675472,0.012961733,0.729649613,-0.038247108,-0.446737988,-0.802922589,0.137746418,-1.372784869,-0.077417147,0.215603944,-0.085394676,-0.084547885,1.98,0
109981,-0.513335062,0.802177719,2.389987911,-0.111530497,0.122216064,-0.258586178,0.549728192,-0.252773221,1.511164415,-1.152647324,0.309055418,-2.58866855,1.656377189,1.256905505,0.64819238,-0.332254562,0.353568758,0.43526707,0.467377388,0.073631086,-0.298435745,-0.411407199,-0.27679641,-0.117821653,0.253221524,-0.725058198,-0.079710175,-0.14565953,11.27,0
109981,-1.118262724,0.748521265,0.376918847,2.177597856,2.004210772,-0.1805333,0.963956245,-0.077455591,-0.385280214,0.64737512,1.068098447,-2.793676405,0.893716656,1.903634329,-2.851852703,1.561534051,-1.058851151,0.665518747,-2.949732556,-0.704102517,0.227711709,0.937358166,0.544334041,0.652575447,-0.689203668,-0.349425505,-0.033253773,0.246814999,2.21,0
109982,1.902911574,-0.052973846,-0.070770503,0.950312156,-0.810364543,-0.821733579,-0.766913101,-0.111519843,2.664500732,-1.074532063,0.944010738,-1.806710192,2.210903161,-0.1126848,0.205504695,0.55119668,1.206177755,0.730319865,-0.91010567,-0.193089456,-0.128808576,0.095467336,0.31761249,0.233860044,-0.469174899,-0.498036791,0.049562892,0.000481057,15.29,0
109982,1.870869113,-0.135875475,-2.529507239,0.482512863,0.919263328,-0.998523257,0.903996793,-0.491957781,1.198741683,-0.170844446,1.773320365,-2.03993229,0.48488689,2.720411231,-1.366635581,-0.857562184,0.47953269,0.3090028,0.077880633,-0.104779613,0.256401975,0.839373343,-0.267086911,0.704594092,0.702650131,0.024067741,-0.136739842,-0.076664603,120.43,0
109983,1.99536776,-1.122265641,-0.684174314,-0.891493018,-0.57753243,0.316045417,-1.052218616,0.005178549,1.043539163,0.444154088,1.443871707,-2.142220304,2.498518735,1.038465246,-1.184009729,1.620701031,0.320084462,-0.557401047,0.924940607,0.208012016,-0.128015058,-0.35676404,0.255644639,0.021665907,-0.462613374,-0.549588922,-0.037301495,-0.038686474,103,0
109985,1.948808606,0.064184928,-1.965649289,0.468573836,1.179643361,0.055572719,0.464958409,-0.210142977,1.599903281,-0.532106251,0.747021824,-1.729667452,1.754999505,2.107801208,-0.156686008,-1.842474139,1.459804655,-1.747455242,-1.155948174,-0.363064203,0.074268537,0.800195673,-0.005361455,-1.119488469,0.327562038,-0.006366341,-0.026671863,-0.090030988,18.56,0
109989,-0.656561836,0.791274757,2.401936333,-0.225447538,0.059370313,-0.004919161,0.356270363,-0.095895127,1.453683896,-0.839173422,1.937679006,-2.351064444,0.655103475,1.600470091,0.047322401,-0.131923239,0.178617449,1.000958387,0.736791954,-0.02061121,-0.242253266,-0.357076982,-0.294311677,-0.110295075,0.163633148,-0.757441063,-0.222385574,-0.154670849,2.12,0
109989,1.857471227,-0.474137946,0.472224618,1.058231114,-1.402162331,-0.861505686,-0.802773055,-0.049611843,3.313632176,-0.774359631,0.341976441,-1.94323331,0.365792516,1.242232934,-1.149464063,-0.630129763,0.97990209,-0.171431877,-0.233911301,-0.370360961,-0.305292495,-0.352262967,0.428584475,0.810493631,-0.441878646,-0.95672597,0.046439505,-0.024127373,21.9,0
109992,2.018643165,0.023356499,-1.600987142,0.46300413,0.555595411,-0.617766697,0.308748504,-0.332087902,1.334919871,-0.119014798,1.834647461,-1.312757124,1.802123559,1.965018381,-1.879763145,-0.398980706,0.37961326,-0.093925088,0.274689458,-0.178153005,-0.121370584,0.010004233,0.095022404,0.774180282,0.144319818,0.462975488,-0.133644277,-0.08170902,24.94,0
109997,-0.267599596,0.704850783,1.934203446,-0.641936656,0.461868832,-0.481339628,0.818625192,-0.582409929,2.006039864,-0.890199752,0.125927557,-2.434602784,1.971988407,0.887927308,-0.046596378,-0.008700184,-0.283122104,0.391247684,-0.355335452,-0.033839601,-0.272561893,-0.17777815,-0.136437517,-0.217398936,-0.537037083,-1.061491032,-0.287278281,-0.264577475,2.12,0
110007,2.087927705,-1.615291697,-1.125029091,-1.135793695,-1.341710865,-1.017599423,-0.893541818,-0.417274415,0.099986446,1.207904727,-0.211897414,-3.738208996,1.279873764,1.259966848,-0.9429487,-0.857796731,1.415851837,0.368823687,-0.54362333,-0.31493147,0.044227618,0.682874999,-0.070383301,-0.048165778,0.076531117,0.137046177,-0.050893679,-0.049916093,130,0
110007,1.972852357,-0.185498578,-0.157197154,0.548257676,-0.628314131,-0.71173872,-0.544013134,-0.156061799,2.625612321,-0.605479966,0.257529354,-2.04674034,1.602889837,1.540151607,0.389170975,0.140084568,0.139298815,0.212690629,-0.424467884,-0.283191543,-0.2584449,-0.37828938,0.364678511,-0.13633803,-0.413197307,-0.960274399,0.03314411,-0.032360286,11.27,0
110008,2.123128427,0.098079104,-1.390177515,0.408796861,0.353116469,-0.886381713,0.11737662,-0.441078989,1.926846269,-0.365787912,-0.324168435,-2.291529189,2.113888802,1.795801061,0.057631026,-0.020257624,-0.055483461,0.442579535,-0.199529246,-0.24860523,0.066397136,0.628932985,-0.076591128,-0.669982302,0.332440541,-0.100474057,-0.041915657,-0.070417308,1,0
110010,-0.487892402,0.522356244,-0.033884849,1.261280887,1.642292771,-1.476574384,0.927516144,-0.336115732,0.51455555,-0.346841662,-0.307276028,-3.821010656,-0.500554573,2.681707264,-0.059621547,-0.866505078,0.778832424,0.363891676,0.393318515,-0.034155995,0.127770758,0.391282954,-0.118420007,-0.189582378,-0.086962005,-0.412497766,0.112569686,0.183644847,19.99,0
110011,2.045721972,-0.091888982,-1.062645593,0.441384903,0.024508289,-0.691655984,-0.110805625,-0.170909116,1.793595461,-0.087803383,1.388599684,-2.204442951,0.322557999,2.15643826,-1.226263751,0.218496335,0.154569187,0.169137303,0.362299309,-0.33473459,-0.425180367,-0.942002111,0.317065941,-0.434091817,-0.354390198,0.164322616,-0.110373132,-0.082831207,0.89,0
110011,-1.509025125,-1.549797288,-1.661926564,-0.110344877,2.655150948,-2.631969188,1.080070444,-0.578668769,1.065122478,-0.399835898,1.45438775,-2.336986208,0.28637713,2.59378043,-2.026854455,-0.754033256,0.213288428,0.500930974,0.115095701,-0.717124527,0.291129799,1.783423865,1.791640767,0.046708066,-0.781961725,0.100976942,0.380192822,0.10825532,10.87,0
110012,-0.29504263,1.773659875,-1.413209182,0.135922172,1.155779814,-1.181890855,0.877327443,0.027347315,0.803480758,-2.39448132,0.184148367,-3.116144765,1.897978134,-0.891671313,0.101457165,0.8401003,2.471824472,2.029286361,-0.307400209,-0.100458971,0.100915209,0.537849464,-0.245936136,-0.922967202,-0.37124928,-0.157486197,0.093864806,0.210085616,32.2,0
110015,-0.238144427,1.148141927,0.071903372,0.203226611,0.694665188,-0.939081053,0.721554221,-0.378794743,1.277711066,0.01182546,0.247556451,-1.783998198,2.898071845,1.35174976,-0.675320617,-0.72502886,0.648551594,-0.536762266,0.756289336,0.174819168,-0.313370099,-0.269138493,0.226727478,-0.100658851,-1.491416474,0.125250665,0.461231565,0.406307844,0.89,0
110017,-0.59665526,1.192840536,0.518239222,-0.227064516,0.766913042,-1.090660865,1.072570848,-0.574464829,0.993521695,-0.708196502,0.279214452,-2.089986365,2.66510873,1.55709748,-0.222212137,-0.554540865,0.2516279,0.284024957,-0.020256548,-0.175897949,0.235431713,1.003740227,-0.253674609,0.056677465,-0.000466037,-0.162217057,-0.260663867,0.165882328,0.99,0
110017,0.520734583,0.844796583,0.058986327,1.553581011,0.248942614,-0.804608725,0.547862012,-1.236336627,0.906476258,-0.373382681,0.411491538,-2.263888698,1.243936854,2.149961876,-0.608571279,-0.921573172,0.948521294,-0.331766128,0.074926732,-0.227352642,0.616692938,-0.404553557,-0.087027211,0.320994732,0.427474945,-0.584507344,0.227408325,0.297532433,56.9,0
110019,0.101482452,0.911600463,-0.110306312,-0.82150283,1.230335522,0.034288131,0.803196902,-0.067950584,1.035592149,-0.617781264,0.540263477,-1.993955284,2.06432835,1.6098125,-1.769681384,0.460584536,-0.439115026,0.434600047,0.516336077,-0.010925549,-0.446551155,-0.875787058,-0.104280613,-1.446744661,-0.351327694,0.166205815,0.216683649,0.067481529,2.69,0
110019,0.159666707,0.996372254,-0.523680593,-0.28172847,1.296625074,-0.384221167,0.839762478,-0.175025023,0.925460321,-1.232344008,1.198113956,-2.525225042,1.548094348,0.789408911,-0.615440055,0.50231338,0.58322836,1.822038261,0.33556207,-0.06558208,0.123975796,0.658997346,-0.376271084,-1.165151226,0.002525223,-0.096574587,0.06384365,0.065192084,17.95,0
110021,-0.030788781,1.436649451,0.094138077,0.998514904,0.942159962,-0.914116197,1.027397986,-0.241647573,0.927476104,-1.026336121,0.402478906,-2.486191837,1.78973994,0.390087857,-0.800131989,-0.055116451,1.368142631,0.275903986,-0.397219903,-0.003623836,-0.411624799,-0.718984082,0.041790534,-0.236586444,-0.358774423,-0.920108276,0.350774243,0.162611212,9.99,0
110021,1.962167362,-0.130787871,-0.817575962,1.729658277,0.093304368,-0.030654409,-0.142819075,-0.126073481,2.553079969,-0.363930647,-1.248389444,-2.362634641,0.778862973,1.293237254,-2.365638059,-0.637336253,0.687984636,-0.313859047,0.350784111,-0.328225535,-0.528140667,-0.952824378,0.1488545,-0.766036801,0.096112759,-0.817162864,0.002772946,-0.054203761,29.99,0
110022,0.120434843,1.053807159,-0.375028368,-0.514367518,1.124260225,-0.30202816,0.771628648,-0.007034501,1.0524293,-1.029937417,1.637269665,-2.23596161,1.227140037,0.674022836,-1.614129554,0.600584915,0.766466997,0.694355792,-0.03490628,-0.017513365,-0.460504655,-0.992172602,0.077149619,0.175040312,-0.447361709,0.074751894,0.187090039,0.06440267,8.97,0
110022,-1.985935702,-1.492116695,0.814283637,-2.568117864,-0.242074997,-0.40367908,-0.456016812,0.31149951,-0.987471983,-0.163435551,-1.165137317,-3.267153549,3.363949376,0.826152403,-1.420634162,0.099209548,0.696837185,0.707193733,-0.679129267,0.461226382,-0.150539362,-0.480371315,-0.034265798,-1.072137851,0.895380908,-0.11411145,0.091449265,-0.134434951,192,0
110024,-2.372406676,1.164958563,1.510639464,-1.209260336,-0.807906142,0.425143461,-0.714846755,1.00808602,2.576253914,-0.932133391,1.023405707,-2.789850763,-0.882484382,1.856415905,-0.708179231,0.596386917,0.161523024,1.420303827,-0.455581021,-0.287857457,-0.055704849,-0.043404613,-0.221481556,0.554650474,0.498176164,-0.705142107,-0.569867746,-0.111459523,19.4,0
110025,2.053842497,-0.250924985,-0.606272774,0.305483742,-0.175099317,-0.129564643,-0.618565976,-0.048605722,2.802592044,-0.581795366,-0.798074951,-2.760510223,1.094565954,1.613927352,0.541170816,0.477727692,-0.202438692,0.638721389,-0.023405271,-0.301591625,-0.337726538,-0.625870563,0.246879384,-1.205447638,-0.295216206,-0.892522846,0.028001412,-0.045167789,7.3,0
110027,-3.507725925,2.189122448,-0.215610193,-0.804127676,-0.284282438,0.25367441,0.44939942,-0.867711283,3.37314195,1.176644684,0.530096253,-2.907227185,-1.182896608,1.386252758,-2.13875505,-1.215485362,0.894727858,0.808938699,1.259636824,-0.21023952,0.590057679,-0.071664287,-0.499495652,-0.575876357,1.372643565,-0.216501688,-0.967957285,0.291057735,59.95,0
110027,1.990074434,-0.201210118,-0.159829678,0.546850456,-0.674628201,-0.729784194,-0.598223767,-0.118459727,2.720578042,-0.583006215,0.151653669,-2.376894483,0.98118816,1.661481773,0.456052258,0.167963974,0.174461088,0.286891092,-0.417359003,-0.341553382,-0.271118472,-0.424242464,0.380185993,-0.153784528,-0.430818068,-0.957220631,0.030819424,-0.035285175,2.12,0
110027,-0.028896987,0.875479515,0.118117423,-0.253758361,0.638100707,-0.328356969,0.583892677,0.045678933,1.386099436,-0.503974338,1.423618049,-3.162185482,-0.845204587,2.545758651,-0.23301393,-0.433314136,0.345304789,1.335302887,0.510987489,-0.126427771,0.238102329,1.043914786,-0.18033036,0.610485269,-0.530388145,-0.484610696,0.451762363,0.271495666,1,0
110027,2.036344161,-0.033828062,-1.28052126,0.296026889,0.212926868,-0.611149047,-0.094923263,-0.176946386,1.919846539,-0.272416515,1.794276366,-2.021385878,0.630385592,2.30305362,-0.435640542,-0.070623959,0.009476076,0.979684853,-0.11464209,-0.323135003,0.158613401,0.76841689,0.032347237,0.700379511,0.257951774,-0.510898248,-0.033211364,-0.064936985,1,0
110028,2.036344161,-0.033828062,-1.28052126,0.296026889,0.212926868,-0.611149047,-0.094923263,-0.176946386,1.919846539,-0.272416515,1.794276366,-2.021385878,0.630385592,2.30305362,-0.435640542,-0.070623959,0.009476076,0.979684853,-0.11464209,-0.323135003,0.158613401,0.76841689,0.032347237,0.700379511,0.257951774,-0.510898248,-0.033211364,-0.064936985,1,0
110028,2.028085712,-0.043994129,-1.286186272,0.286595272,0.247575243,-0.52147328,-0.110655896,-0.149718128,1.921034216,-0.280487654,1.834402853,-2.011769536,0.614091569,2.31096025,-0.38607787,-0.125955967,0.063412459,0.895375388,-0.183080639,-0.330008896,0.163749414,0.789260726,0.038136237,0.640467316,0.24360653,-0.505172535,-0.030140561,-0.065616927,1,0
